FID,Site_ID,Site_Name,Gov_Level,State,Prot_Lvl,Mgmt_Agen,Mgmt_Plan,Pri_Con_Fo,Cons_Focus,Fish_Rstr,Prot_Focus,Permanence,Constancy,Estab_Yr,Anchor,Vessel,IUCN_MPA,IUCNcat,Category,Marine,URL,WDPA_Cd,ProSeasID,Design,AreaKm,AreaMar,MarPercent,AreaNT,Longitude,Latitude,VxCount,SHAPE_Leng,Shape__Area,Shape__Length
532,NER19,Rookery Bay National Estuarine Research Reserve,Partnership,FL,Uniform Multiple Use,Florida Department of Environmental Protection & National Oceanic and Atmospheric Administration,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,1978,Unrestricted,Unrestricted,1,IV,IUCN MPA,Mixed,https://rookerybay.org/;Sanctuary NERRS|https://floridadep.gov/coastal/programs/nerrs.htm,13090,NER19,National Estuarine Research Reserve,389.636,234.6540814,60,0,-81.6563312,25.92682731,5717,2.419149624,483730644,283647.2061
533,NER24,Weeks Bay National Estuarine Research Reserve,Partnership,AL,Uniform Multiple Use,Alabama Department of Conservation and Natural Resources & National Oceanic and Atmospheric Administration,Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,1986,Unrestricted,Unrestricted,1,IV,IUCN MPA,Mixed,https://coast.noaa.gov/data/docs/nerrs/Reserves_WKB_SiteProfile.pdf,21059,NER24,National Estuarine Research Reserve,26.2184,17.73866682,68,0,-87.82336985,30.34796015,5163,1.430088558,35341432.93,170849.2769
534,MNM7,Marianas Trench Marine National Monument,Federal,PRI,Zoned Multiple Use,U.S. Fish and Wildlife Service & National Oceanic and Atmospheric Administration,Site-Specific Management Plan,Natural Heritage,Natural Heritage and Cultural Heritage,Commercial Fishing Prohibited and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,2009,Restricted,Unrestricted,1,V,IUCN MPA,Marine,https://www.fws.gov/refuge/mariana_trench_marine_national_monument/,400010,MNM7,Marine National Monument,247237,247214.9631,100,0,146.1245411,14.46932217,5197,43.21230283,2.76854E+11,4958671.7
535,AS11,Amaua & Auto Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2003,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,http://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS11,Village Marine Protected Area,0.367288,0.034119261,9,0,-170.6244589,-14.27622042,197,0.033561626,393384.4648,3803.791455
536,AS2,Leone Pala Special Management Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Commerce,No Management Plan,Natural Heritage,Natural Heritage and Cultural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,1994, , ,1,V,IUCN MPA,Mixed,http://www.asbar.org/index.php?option=com_content&view=article&id=13290:260221-special-management-areas&catid=893&Itemid=294,0,AS2,Special Management Area,0.089189,0,0,0,-170.7853748,-14.33593488,170,0.034505119,95576.12305,3895.723294
537,AS500,Nu'uuli Pala Special Management Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Commerce,No Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,1995, , ,1,V,IUCN MPA,Marine,http://aquaticcommons.org/14777/1/samoabiogeorptfinalsm.pdf,0,AS500,Special Management Area,2.0722,0,0,0,-170.7078988,-14.31853434,892,0.114875461,2220260.17,12969.30261
538,AS501,Pago Pago Harbor Special Management Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Commerce,No Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,1997,Unrestricted,Unrestricted,1,V,IUCN MPA,Mixed,http://aquaticcommons.org/14777/1/samoabiogeorptfinalsm.pdf,0,AS501,Special Management Area,1.62395,1.060214437,65,0,-170.6888707,-14.27326532,357,0.061407799,1739290.932,6893.254256
539,AS503,Masausi Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2002,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,http://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS503,Village Marine Protected Area,0.202674,0.202673618,100,0,-170.6061128,-14.25545381,202,0.02414501,217034.2168,2739.755357
540,AS504,Vatia Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2003,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,http://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS504,Village Marine Protected Area,0.624339,0.250986754,40,0,-170.6659078,-14.24710985,1798,0.133857185,668516.7305,15180.82051
541,AS505,Aua Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2003,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,http://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS505,Village Marine Protected Area,0.344244,0.340029614,99,0,-170.5883024,-14.2591478,213,0.027492712,368647.4297,3121.167796
542,AS506,Poloa Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2001,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,https://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS506,Village Marine Protected Area,0.362011,0.28848263,80,0,-170.8367479,-14.31495292,481,0.038791782,387868.0254,4386.900028
543,AS507,Alofau Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2001,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,https://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS507,Village Marine Protected Area,0.322411,0.024264158,8,0,-170.6061614,-14.2759536,196,0.026694361,345317.1719,3021.649331
544,AS509,Matu'u & Faganeanea Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial and Recreational Fishing Restricted,Ecosystem,Conditional,Year-round,2005,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,http://www.coris.noaa.gov/activities/habitat_assessment/american_samoa.pdf,0,AS509,Village Marine Protected Area,0.31583,0.03688894,12,0,-170.6852962,-14.30216274,365,0.031546194,338346.7363,3562.283556
545,AS513,Alega Village Marine Protected Area,Territorial,ASM,Uniform Multiple Use,American Samoa Department of Marine & Wildlife Resources,Community Agreement,Natural Heritage,Cultural Heritage and Sustainable Production,Commercial Fishing Prohibited,Ecosystem,Permanent,Year-round,2013,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,http://aquaticcommons.org/14777/1/samoabiogeorptfinalsm.pdf,0,AS513,Village Marine Protected Area,0.148715,0.041534347,28,0,-170.6371289,-14.28190967,13,0.014690111,159288.9648,1658.472819
546,MNM9,California Coastal National Monument - Point Arena-Stornetta Unit,Federal,CA,Uniform Multiple Use,Bureau Of Land Management,Site-Specific Management Plan,Natural Heritage,Natural Heritage and Cultural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,2000,Unrestricted,Unrestricted,1,V,IUCN MPA,Mixed,https://www.blm.gov/nlcs_web/sites/ca/st/en/prog/nlcs/California_Coastal_NM.html,0,MNM9,National Monument,7.06095,0.481524041,7,0,-123.7200082,38.9347408,1763,0.312122512,11686260.04,39199.11605
547,NMS14,Thunder Bay National Marine Sanctuary and Underwater Preserve,Federal,MI,Zoned Multiple Use,NOAA National Marine Sanctuary Program,Site-Specific Management Plan,Cultural Heritage,Cultural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,2000,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,https://thunderbay.noaa.gov/,555586805,NMS14,National Marine Sanctuary and Underwater Preserve,11063.4,11058.44487,100,0,-83.15690219,45.17949466,105387,8.83626323,22272945501,1130398.999
548,HI12,Pupukea Marine Life Conservation District,State,HI,Zoned w/No Take Areas,Hawaii Department of Land and Natural Resources,Community Agreement,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Restricted,Ecosystem,Permanent,Year-round,1983,Restricted,Restricted,1,IV,IUCN MPA,Mixed,http://dlnr.hawaii.gov/dar/marine-managed-areas/hawaii-marine-life-conservation-districts/oahu-pupukea/,555586882,HI12,Marine Life Conservation District,0.710403,0.701680942,99,0,-158.0658115,21.64475247,129,0.048185689,826320.5156,5630.742921
549,NMS2,Cordell Bank National Marine Sanctuary,Federal,CA,Zoned Multiple Use,NOAA National Marine Sanctuary Program,Site-Specific Management Plan,Natural Heritage,Natural Heritage and Cultural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,1989,Unrestricted,Unrestricted,1,V,IUCN MPA,Marine,https://cordellbank.noaa.gov/,555586742,NMS2,National Marine Sanctuary,3330.42,3330.420518,100,0,-123.5450913,38.0772448,20,2.495081372,5382147914,306088.133
550,NMS8,Greater Farallones National Marine Sanctuary,Federal,CA,Zoned Multiple Use,NOAA National Marine Sanctuary Program,Non-MPA Programmatic Habitat Management Plan,Natural Heritage,Natural Heritage and Cultural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,1981,Unrestricted,Restricted,1,V,IUCN MPA,Marine,https://farallones.noaa.gov/,555586743,NMS8,National Marine Sanctuary,8546.28,8534.372012,100,0,-123.4773429,38.30868727,26792,8.145409313,13899883915,1011672.447
551,CA116,Scripps Coastal Reserve,State,CA,Uniform Multiple Use,"University of California Natural Reserve Manager, University of California San Diego",Site-Specific Management Plan,Natural Heritage,Natural Heritage,No Site Restrictions,Ecosystem,Permanent,Year-round,1965, , ,1,IV,IUCN MPA,Marine,http://nrs.ucsd.edu/reserves/scripps.html,352970,CA116,Coastal Reserve,0.356721,0.346801463,97,0,-117.2559629,32.86777746,82,0.025754285,507049.1133,3204.180574
552,SC5,Turtle Island Wildlife Management Area,State,SC,Uniform Multiple Use,South Carolina Department of Natural Resources,Site-Specific Management Plan,Natural Heritage,Natural Heritage and Sustainable Production,No Site Restrictions,Ecosystem,Permanent,Year-round,1975, , ,1,VI,IUCN MPA,Mixed,https://whc.unesco.org/en/tentativelists/6008/,376179,SC5,Wildlife Management Area,6.66066,0.451627579,7,0,-80.90485271,32.06718675,58,0.12684669,9302286.881,15267.5457
553,VI28,Cas Cay-Mangrove Lagoon Marine Reserve & Wildlife Sanctuary,Territorial,US-VI,Uniform Multiple Use,Virgin Islands Department Of Planning and Natural Resources,No Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,1994,Restricted,Restricted,1,IV,IUCN MPA,Marine,https://www.coris.noaa.gov/activities/habitat_assessment/usvi.pdf,0,VI28a,Marine Reserve & Wildlife Sanctuary,2.94933,2.411754559,82,0,-64.87101387,18.30994217,347,0.099746867,3289985.322,11359.50883
554,NER5,Delaware National Estuarine Research Reserve,Partnership,DE,Uniform Multiple Use,Delaware Department of Natural Resources and Environmental Control & National Oceanic and Atmospheric Administration,Site-Specific Management Plan,Natural Heritage,Natural Heritage,Restrictions Unknown,Ecosystem,Permanent,Year-round,1993,Unrestricted,Unrestricted,1,IV,IUCN MPA,Mixed,http://www.dnrec.delaware.gov/coastal/DNERR/_layouts/Authenticate.aspx?Source=%2Fcoastal%2Fdnerr%2Fpages%2Fdelawarenationalestuarineresearchreserve%2Easpx,555586881,NER5,National Estuarine Research Reserve,21.8638,7.368339922,34,0,-75.46597446,39.08609236,746,0.69346101,36404841.79,85069.00247
555,CA139,Skunk Point (Santa Rosa Island) State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Mixed,https://www.dfg.ca.gov/m/mpa/Details?mpaID=114,352745,CA139,State Marine Reserve,3.79907,3.55057619,93,3.799066782,-119.9728021,33.96914257,156,0.094111593,5537491.316,11865.45007
556,CA140,Carrington Point (Santa Rosa Island) State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Marine,https://www.dfg.ca.gov/m/mpa/Details?mpaID=47,352746,CA140,State Marine Reserve,33.0976,32.9941132,100,33.09764862,-120.0485525,34.04201159,991,0.312020053,48324984.32,38226.58854
557,CA141,South Point (Santa Rosa Island) State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Marine,https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=100882&inline,352747,CA141,State Marine Reserve,33.8701,33.67307308,99,33.87008667,-120.1384844,33.8767804,880,0.251135487,49262842.15,31206.47884
558,CA142,Gull Island (Santa Cruz Island) State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Marine,https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=100884&inline,352748,CA142,State Marine Reserve,51.6216,51.59045473,100,51.62164307,-119.8397856,33.93571237,571,0.283463825,75184780.23,34482.82918
559,CA143,Scorpion (Santa Cruz Island) State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Marine,https://www.wildlife.ca.gov/Conservation/Marine/MPAs/Network/Southern-California,352749,CA143,State Marine Reserve,24.9572,24.83854561,100,24.95721817,-119.5688512,34.07786027,703,0.228144438,36469914.55,28619.06816
560,CA144,Santa Barbara Island State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Marine,https://www.wildlife.ca.gov/Conservation/Marine/MPAs/Network/Southern-California,352750,CA144,State Marine Reserve,33.0716,33.03837504,100,33.07162476,-119.0071741,33.44898956,250,0.231579593,47629914.17,28163.56429
561,CA145,Anacapa Island State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2003,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Marine,https://www.wildlife.ca.gov/Conservation/Marine/MPAs/Network/Southern-California,352751,CA145,State Marine Reserve,29.9031,29.80016576,100,29.90307045,-119.3840226,34.03783637,729,0.241513306,43656405.21,30069.08948
562,CA150,San Miguel Island Special Closure A-1,State,CA,No Access,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage and Sustainable Production,No Site Restrictions,Ecosystem,Permanent,Year-round,2005,Restricted,Restricted,1,Ia,IUCN MPA,Marine,http://www.dfg.ca.gov/m/MPA/Details?mpaID=107,555586888,CA150,Special Closure,2.23918,2.148260958,96,2.239177227,-120.4415384,34.02937462,974,0.161469647,3268633.848,19328.92848
563,CA151,Anacapa Island Special Closure (B),State,CA,No Access,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage and Sustainable Production,Commercial and Recreational Fishing Prohibited,Focal Resource,Permanent,Seasonal,2005,Restricted,Restricted,1,Ia,IUCN MPA,Mixed,https://www.wildlife.ca.gov/Conservation/Marine/MPAs/Network/Southern-California,555586889,CA151,Special Closure,0.481697,0.434978256,90,0.481696576,-119.4152886,34.01286479,347,0.036704534,702833.5586,4509.864289
564,CA203,Natural Bridges State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,2007, , ,1,Ia,IUCN MPA,Mixed,https://www.wildlife.ca.gov/Conservation/Marine/MPAs/Network/Central-California,555547353,CA203,State Marine Reserve,0.657549,0.438881036,67,0.657548845,-122.0950062,36.95891161,1185,0.184999653,1031661.316,22169.53486
565,CA204,Elkhorn Slough State Marine Reserve,State,CA,No Take,California Department of Fish and Wildlife,MPA Programmatic Management Plan,Natural Heritage,Natural Heritage,Commercial and Recreational Fishing Prohibited,Ecosystem,Permanent,Year-round,1980,Unrestricted,Unrestricted,1,Ia,IUCN MPA,Mixed,https://www.wildlife.ca.gov/Conservation/Marine/MPAs/Network/Central-California,555547351,CA204,State Marine Reserve,7.04812,1.050439904,15,7.048119545,-121.7480137,36.81560849,1295,0.429821717,11019445.26,53313.94439
